run,lumi,event,is_e,is_mu,is_ee,is_emu,is_mumu,n_jets,n_btags,lep1_pt,lep1_iso,lep1_pdgId,lep2_pt,lep2_iso,lep2_pdgId,jet1_pt,jet2_pt,jet1_CSVv2,jet2_CSVv2,jet1_JecSF,jet1_JecSF_up,jet1_JecSF_down,MET_pt,MET_phi,mll,ttHFCategory,PUWeight,bWeight,triggerSF,lepIDSF,lepISOSF,Q2_upup,Q2_downdown,pdf_up,pdf_down
1,19585,3904390,0,1,0,0,0,4,2,40.7279,0.0658,13,-1,-1,-1,60.1655,47.4538,0.9990,0.0728,0.9827,1.0195,0.9805,42.0693,3.0828,-1,53,-1.0000,0.7767,0.9814,0.9794,0.9960,0.7812,1.4690,1.0287,0.9711
1,19585,3904400,0,1,0,0,0,5,3,77.9728,0.0108,-13,-1,-1,-1,112.1940,72.2900,0.9876,0.2671,1.0206,1.0108,0.9892,33.9327,0.9020,-1,53,-1.0000,0.8239,0.9923,0.9965,0.9993,0.9256,1.1892,1.0244,0.9756
1,19585,3904423,0,0,0,0,1,3,2,40.2423,0.0000,-13,29.7435,0.0511,13,84.6755,50.2236,0.8796,0.8122,1.0756,1.0150,0.9850,118.8928,-1.5275,28.0779,53,-1.0000,1.0145,0.9300,0.9516,0.9920,0.7941,1.5473,1.0162,0.9837
1,19585,3904424,0,1,0,0,0,5,3,58.9559,0.0312,13,-1,-1,-1,78.7884,68.8727,0.9951,0.8988,1.0388,1.0151,0.9849,76.1330,0.1786,-1,53,-1.0000,0.6725,0.9918,0.9945,0.9985,0.7828,1.4873,1.0178,0.9820
1,19585,3904426,0,1,0,0,0,4,2,26.6631,0.0556,-13,-1,-1,-1,131.7826,84.3437,0.9947,0.2607,1.1050,1.0097,0.9903,147.6136,2.7038,-1,53,-1.0000,1.0068,0.9699,0.9637,0.9975,0.7776,1.4919,1.0216,0.9786
1,19585,3904434,1,0,0,0,0,4,2,165.6653,0.0000,11,-1,-1,-1,212.0216,151.4283,0.9971,0.9089,1.0924,1.0069,0.9931,426.7447,-2.0109,-1,51,-1.0000,0.5735,0.9947,0.9995,0.9899,0.7674,1.6336,1.0316,0.9687
1,19585,3904445,1,0,0,0,0,6,2,34.5153,0.0000,-11,-1,-1,-1,69.9063,66.7059,0.9458,0.8524,1.0230,1.0171,0.9829,61.7638,-1.5457,-1,53,-1.0000,0.8260,0.9739,1.0048,0.9888,0.8429,1.3312,1.0168,0.9832
1,19585,3904491,0,1,0,0,0,7,3,77.0705,0.0000,-13,-1,-1,-1,138.9341,95.4858,0.9574,0.1893,1.0562,1.0090,0.9910,41.9225,-2.1296,-1,53,-1.0000,1.7993,0.9826,0.9791,0.9982,0.9158,1.2042,1.0292,0.9707
1,19585,3904498,0,1,0,0,0,6,2,161.5126,0.0000,13,-1,-1,-1,190.4340,115.9286,0.1304,0.8626,1.1047,1.0071,0.9929,123.4471,2.8076,-1,53,-1.0000,1.4240,0.9729,0.9780,0.9995,0.8251,1.3628,1.0256,0.9744
1,19585,3904513,0,1,0,0,0,6,4,97.2408,0.0153,-13,-1,-1,-1,177.6506,168.5812,0.9891,0.9365,1.0504,1.0074,0.9926,28.2569,-0.9307,-1,53,-1.0000,0.4226,0.9826,0.9791,0.9982,0.8260,1.3571,1.0300,0.9699
1,19585,3904515,0,0,0,1,0,3,1,73.6956,0.0214,-11,20.8812,0.0000,13,131.0633,67.6107,0.9586,0.7380,1.0561,1.0096,0.9904,101.1547,-2.9484,59.5715,53,-1.0000,0.9596,0.9599,0.9517,0.9779,0.8215,1.3286,1.0316,0.9686
1,19585,3904519,0,0,0,1,0,3,1,110.6722,0.0326,11,42.4393,0.0465,-13,166.1749,85.9026,0.8600,0.2846,1.1279,1.0078,0.9922,84.9471,-0.3198,125.9543,51,-1.0000,1.5731,0.9785,0.9762,0.9870,0.7575,1.8307,1.0218,0.9780
1,19585,3904529,0,1,0,0,0,5,3,39.7718,0.0671,-13,-1,-1,-1,88.5821,74.7248,0.9897,0.9984,1.0249,1.0140,0.9860,49.3372,-1.6188,-1,53,-1.0000,0.5070,0.9763,0.9805,0.9946,0.7807,1.5512,1.0218,0.9784
1,19585,3904531,0,1,0,0,0,5,3,38.3583,0.0257,13,-1,-1,-1,554.7510,485.5517,0.7483,0.1421,1.0828,1.0111,0.9889,63.2970,-2.4138,-1,53,-1.0000,0.5721,0.9747,0.9730,1.0009,0.8169,1.6046,1.0632,0.9366
1,19585,3904533,0,1,0,0,0,5,3,28.5912,0.0080,-13,-1,-1,-1,165.1637,129.8248,0.8555,0.9803,1.0365,1.0077,0.9923,52.2431,-2.9360,-1,51,-1.0000,0.6957,0.9642,0.9782,0.9937,0.8261,1.3062,1.0323,0.9682
1,19586,3904574,0,1,0,0,0,7,2,68.3964,0.0368,13,-1,-1,-1,109.0945,107.6108,0.1616,0.7202,1.0468,1.0112,0.9888,48.8717,1.0377,-1,51,-1.0000,1.0651,0.9729,0.9780,0.9995,0.7974,1.5219,1.0197,0.9804
1,19586,3904576,1,0,0,0,0,6,2,90.8254,0.0323,11,-1,-1,-1,123.9788,91.2008,0.8951,0.2096,1.0458,1.0104,0.9896,31.8187,2.2757,-1,53,-1.0000,1.5118,0.9828,0.9918,0.9848,0.8162,1.5159,1.0193,0.9808
1,19586,3904579,0,1,0,0,0,5,3,54.1967,0.0000,-13,-1,-1,-1,87.7722,83.6196,0.9984,0.9957,1.0540,1.0141,0.9859,21.5531,-2.2101,-1,53,-1.0000,0.6300,0.9834,0.9789,0.9966,0.8241,1.3301,1.0165,0.9834
1,19586,3904590,1,0,0,0,0,4,3,39.6382,0.0000,11,-1,-1,-1,136.4002,118.6245,0.9350,0.9475,1.0455,1.0094,0.9906,63.4942,-2.4919,-1,51,-1.0000,0.6936,0.9776,0.9865,0.9857,0.7753,1.7370,1.0164,0.9835
1,19586,3904613,0,0,0,1,0,3,1,40.9098,0.0581,11,27.0898,0.0492,-13,130.4652,69.6736,0.9041,0.1001,1.0535,1.0097,0.9903,37.2988,-2.9818,58.0380,53,-1.0000,1.2919,0.9599,0.9635,0.9886,0.8119,1.3388,1.0211,0.9790
1,19586,3904618,1,0,0,0,0,4,3,75.4057,0.0232,11,-1,-1,-1,205.9281,109.1129,0.9882,0.9182,1.1303,1.0068,0.9932,168.3376,2.0773,-1,53,-1.0000,0.6737,0.9833,0.9850,0.9868,0.8118,1.3520,1.0360,0.9642
1,19586,3904626,1,0,0,0,0,6,2,215.9064,0.0046,11,-1,-1,-1,122.7300,77.1422,0.9889,0.8790,1.0872,1.0067,0.9933,63.1785,-2.1835,-1,53,-1.0000,0.5732,0.9834,0.9833,0.9888,0.8278,1.3264,1.0351,0.9652
1,19586,3904640,1,0,0,0,0,5,3,39.4659,0.0000,11,-1,-1,-1,95.3997,74.7615,0.3067,0.9817,1.0305,1.0130,0.9870,107.9446,-1.4414,-1,53,-1.0000,0.8353,0.9848,0.9864,0.9908,0.8398,1.4105,1.0175,0.9825
1,19586,3904641,0,1,0,0,0,6,3,42.6164,0.0707,-13,-1,-1,-1,185.0021,162.1927,0.9812,0.9236,1.0631,1.0071,0.9929,80.2727,1.5508,-1,53,-1.0000,0.6062,0.9898,0.9928,0.9982,0.8685,1.2824,1.0963,0.9060
1,19586,3904646,1,0,0,0,0,5,3,51.0975,0.0000,-11,-1,-1,-1,56.5379,49.8482,0.9932,0.9471,1.0130,1.0201,0.9799,47.3154,0.6738,-1,53,-1.0000,0.6860,0.9787,0.9904,0.9848,0.8932,1.3929,1.0197,0.9801
1,19586,3904654,0,1,0,0,0,5,2,57.6867,0.0000,-13,-1,-1,-1,75.3538,49.4574,0.9234,0.1200,1.1334,1.0169,0.9831,57.2857,0.1559,-1,51,-1.0000,2.0138,0.9918,0.9945,0.9985,0.6995,1.7244,1.0187,0.9811
1,19586,3904668,0,1,0,0,0,4,3,94.6240,0.0234,-13,-1,-1,-1,116.3741,93.4097,0.9716,0.9078,1.0533,1.0106,0.9894,29.2683,-0.8140,-1,53,-1.0000,0.9244,0.9729,0.9780,0.9995,0.8174,1.3954,1.0235,0.9763
1,19586,3904670,0,1,0,0,0,5,3,66.8249,0.0000,-13,-1,-1,-1,134.5017,116.8371,0.9740,0.9485,1.1012,1.0095,0.9905,15.0637,-0.2384,-1,51,-1.0000,0.6101,0.9923,0.9965,0.9993,0.7580,1.4470,1.0361,0.9638
1,19586,3904672,1,0,0,0,0,6,2,41.5521,0.0377,11,-1,-1,-1,98.3740,70.3207,0.9245,0.9966,1.0250,1.0125,0.9875,60.3325,1.5492,-1,51,-1.0000,0.9371,0.9880,1.0010,0.9929,0.8438,1.3432,1.0204,0.9794
1,19586,3904683,1,0,0,0,0,7,3,58.0793,0.0312,11,-1,-1,-1,104.7013,91.9786,0.8612,0.9767,1.0341,1.0117,0.9883,50.2382,3.0935,-1,53,-1.0000,0.7961,0.9815,0.9995,0.9899,0.7153,1.7181,1.0225,0.9778
1,19586,3904695,0,0,0,0,1,4,3,51.7714,0.0762,13,39.2488,0.0000,-13,97.8543,79.1663,0.9681,0.9928,1.0996,1.0130,0.9870,134.0798,-0.5939,69.6549,51,-1.0000,0.6222,0.9340,0.9860,0.9974,0.8065,1.3814,1.0294,0.9704
1,19586,3904698,1,0,0,0,0,5,2,97.7313,0.0000,-11,-1,-1,-1,551.2414,429.9391,0.3014,0.9503,1.0578,1.0110,0.9890,159.3764,-3.0309,-1,53,-1.0000,0.9231,0.9527,0.9725,0.9897,0.7858,1.4765,1.0491,0.9515
1,19586,3904703,0,1,0,0,0,6,2,88.0537,0.0528,-13,-1,-1,-1,368.9281,136.6125,0.2046,0.9915,1.0822,1.0089,0.9911,74.0936,2.1479,-1,53,-1.0000,1.1686,0.9826,0.9791,0.9982,0.8006,1.5132,1.0187,0.9814
1,19586,3904706,1,0,0,0,0,5,2,41.8208,0.0000,-11,-1,-1,-1,57.6296,38.5827,0.9359,0.9642,1.0325,1.0199,0.9801,60.1451,-1.8715,-1,53,-1.0000,1.2302,0.9880,0.9864,0.9970,0.7470,1.5227,1.0220,0.9779
1,19586,3904712,1,0,0,0,0,6,3,51.5872,0.0528,-11,-1,-1,-1,135.1501,109.0779,0.9987,0.9589,1.0257,1.0093,0.9907,33.5247,-2.2545,-1,53,-1.0000,0.5516,0.9815,1.0028,0.9899,0.8004,1.6159,1.0175,0.9825
1,19586,3904722,0,0,0,1,0,6,3,113.6960,0.0222,-13,44.0547,0.0084,11,227.9797,182.7462,0.9575,0.9954,1.0530,1.0067,0.9933,157.0405,0.2260,145.2498,53,-1.0000,0.5924,0.9599,0.9801,0.9911,0.7904,1.4008,1.0255,0.9748
1,19586,3904739,1,0,0,0,0,8,4,87.6222,0.0000,11,-1,-1,-1,372.8402,137.8921,0.1806,0.9950,1.1197,1.0083,0.9917,102.1126,-0.3422,-1,53,-1.0000,0.7270,0.9718,0.9580,0.9857,0.7334,1.4648,1.0426,0.9583
1,19586,3904741,0,1,0,0,0,4,2,53.3569,0.0277,-13,-1,-1,-1,143.3848,126.3265,0.1428,0.1362,1.0306,1.0085,0.9915,98.1316,-0.1212,-1,53,-1.0000,1.0527,0.9834,0.9789,0.9966,0.7230,1.7182,1.0224,0.9779
1,19586,3904747,1,0,0,0,0,5,3,33.4323,0.0208,11,-1,-1,-1,115.9388,108.0374,0.9915,0.0846,1.0209,1.0106,0.9894,27.1968,-0.1709,-1,53,-1.0000,0.8740,0.9739,1.0048,0.9888,0.8210,1.3863,1.0184,0.9814
1,19587,3904775,0,0,0,0,1,7,3,89.5711,0.0036,-13,31.2759,0.0000,13,444.9279,177.4391,0.4997,0.1204,1.0945,1.0096,0.9904,86.0758,0.8688,40.6009,53,-1.0000,0.9023,0.9300,0.9600,0.9927,0.8314,1.4191,1.0184,0.9817
1,19587,3904804,0,0,0,1,0,10,3,50.5537,0.2055,13,22.3867,0.0606,-11,116.8207,97.5927,0.1024,0.8691,1.1267,1.0107,0.9893,63.2729,2.7930,52.4447,53,-1.0000,0.6059,0.9599,0.9428,0.9842,0.7920,1.5294,1.0212,0.9790
1,19587,3904807,0,0,0,1,0,5,3,110.8192,0.0151,-11,61.7272,0.0000,13,189.1368,182.9328,0.9648,0.8768,1.0518,1.0070,0.9930,39.9888,-1.4769,114.1979,51,-1.0000,0.6068,0.9599,0.9787,0.9880,0.7404,1.7781,1.0216,0.9786
1,19587,3904810,0,1,0,0,0,6,4,35.3838,0.0600,13,-1,-1,-1,262.9479,117.0159,0.9601,0.3620,1.0579,1.0068,0.9932,151.1834,2.6766,-1,53,-1.0000,0.7865,0.9880,0.9915,0.9989,0.8377,1.3261,1.0208,0.9793
1,19587,3904820,1,0,0,0,0,7,4,140.0706,0.0000,-11,-1,-1,-1,232.9057,114.6745,0.9901,0.9976,1.0978,1.0067,0.9933,125.0104,2.3323,-1,53,-1.0000,0.6020,0.9947,0.9995,0.9899,0.7929,1.4388,1.1362,0.8679
1,19587,3904840,1,0,0,0,0,5,2,106.0406,0.0059,11,-1,-1,-1,135.5952,62.4970,0.0738,0.2547,1.0563,1.0093,0.9907,30.3743,2.1997,-1,53,-1.0000,0.9410,0.9834,0.9833,0.9888,0.8181,1.6021,1.0179,0.9819
1,19587,3904853,0,1,0,0,0,5,2,134.3002,0.0000,-13,-1,-1,-1,137.2836,117.0834,0.9948,0.9902,1.0400,1.0089,0.9911,9.8931,-0.8938,-1,53,-1.0000,0.9296,0.9826,0.9791,0.9982,0.8377,1.4067,1.0215,0.9787
1,19587,3904856,0,0,0,1,0,3,2,70.3707,0.0177,-13,44.4926,0.0000,11,123.1306,59.0714,0.9981,0.4781,1.0980,1.0103,0.9897,61.2181,1.8024,28.6430,53,-1.0000,0.6690,0.9889,0.9829,0.9963,0.8511,1.2904,1.0311,0.9690
1,19587,3904857,0,1,0,0,0,5,2,48.2547,0.0835,13,-1,-1,-1,108.6404,86.5096,0.6832,0.9488,1.0922,1.0115,0.9885,133.4336,2.3796,-1,53,-1.0000,1.0037,0.9814,0.9794,0.9960,0.7797,1.4537,1.0235,0.9768
1,19587,3904861,0,1,0,0,0,6,2,132.4875,0.0000,13,-1,-1,-1,188.1382,83.8059,0.0697,0.3118,1.0450,1.0071,0.9929,202.3459,-1.9614,-1,53,-1.0000,0.6550,0.9826,0.9791,0.9982,0.6839,1.7927,1.0227,0.9776
1,19587,3904867,1,0,0,0,0,5,2,69.2767,0.0000,-11,-1,-1,-1,66.1138,55.4905,0.9710,0.2795,1.0756,1.0160,0.9840,60.8247,1.1163,-1,51,-1.0000,0.7927,0.9843,0.9833,0.9888,0.8228,1.3309,1.0164,0.9835
1,19587,3904870,1,0,0,0,0,6,4,36.3076,0.0060,11,-1,-1,-1,113.0631,98.5579,0.6143,0.9442,1.1353,1.0111,0.9889,227.6960,-3.1210,-1,53,-1.0000,0.7298,0.9776,0.9865,0.9857,0.7966,1.3804,1.0289,0.9711
1,19587,3904880,0,1,0,0,0,8,3,51.8831,0.0000,13,-1,-1,-1,181.3519,100.6778,0.9917,0.9792,1.0516,1.0073,0.9927,325.1997,1.7595,-1,51,-1.0000,0.5734,0.9834,0.9789,0.9966,0.7585,1.6632,1.0224,0.9778
1,19587,3904886,0,1,0,0,0,5,3,49.1629,0.0071,13,-1,-1,-1,121.8827,65.2859,0.0915,0.8787,1.0374,1.0105,0.9895,132.7977,2.5690,-1,53,-1.0000,1.2524,0.9814,0.9794,0.9960,0.8245,1.4389,1.0230,0.9773
1,19587,3904887,0,0,0,1,0,5,4,77.0597,0.0059,-11,52.2834,0.0548,13,153.1031,73.5241,0.9951,0.8974,1.0647,1.0081,0.9919,134.1958,2.0219,124.5986,54,-1.0000,0.6273,0.9889,0.9795,0.9854,0.7835,1.4115,1.0227,0.9774
1,19587,3904891,0,0,0,0,1,6,2,150.3565,0.0058,13,59.2199,0.0506,-13,174.9939,160.4503,0.9822,0.9842,1.1389,1.0075,0.9925,46.6067,-0.0358,199.9204,51,-1.0000,0.5945,0.9330,0.9726,0.9980,0.7888,1.4126,1.0909,0.9086
1,19587,3904904,1,0,0,0,0,7,4,32.6253,0.0297,-11,-1,-1,-1,103.0396,94.8973,0.1354,0.8643,1.1093,1.0124,0.9876,42.3416,1.5825,-1,53,-1.0000,0.8167,0.9474,0.9828,0.9939,0.7585,1.5990,1.0219,0.9783
1,19587,3904918,0,1,0,0,0,4,2,114.6058,0.0218,-13,-1,-1,-1,172.4631,131.4129,0.9117,0.1610,1.0984,1.0076,0.9924,55.8850,-2.4666,-1,51,-1.0000,0.7303,0.9729,0.9780,0.9995,0.8231,1.3413,1.0356,0.9646
1,19587,3904919,1,0,0,0,0,5,2,139.8160,0.0189,-11,-1,-1,-1,87.5712,72.2648,0.1383,0.1086,1.1322,1.0078,0.9922,46.4925,0.8200,-1,53,-1.0000,1.3604,1.0295,0.9580,0.9857,0.7151,1.6666,1.0257,0.9742
1,19587,3904927,1,0,0,0,0,7,4,194.9171,0.0091,-11,-1,-1,-1,204.0376,154.5955,0.9954,0.9952,1.0528,1.0067,0.9933,39.5058,2.8477,-1,53,-1.0000,0.5314,0.9947,0.9995,0.9899,0.7858,1.4531,1.0257,0.9746
1,19587,3904939,0,1,0,0,0,7,4,46.7764,0.0362,-13,-1,-1,-1,168.5296,127.0137,-0.1000,0.9387,1.1263,1.0077,0.9923,30.8583,-0.7007,-1,53,-1.0000,1.2922,0.9780,0.9728,0.9983,0.7269,1.5535,1.0192,0.9807
1,19587,3904943,1,0,0,0,0,6,3,49.5761,0.0660,-11,-1,-1,-1,103.3191,101.6701,0.8282,0.1634,1.1526,1.0121,0.9879,93.6466,2.3166,-1,51,-1.0000,0.8596,0.9675,0.9634,1.0000,0.8376,1.2878,1.0219,0.9781
1,19601,3907558,0,1,0,0,0,6,3,50.2398,0.0853,13,-1,-1,-1,218.0130,200.9699,0.9321,0.0795,1.0463,1.0068,0.9932,82.9750,2.9069,-1,53,-1.0000,0.6321,0.9760,0.9720,0.9987,0.7448,1.6557,1.0210,0.9792
1,19601,3907564,0,1,0,0,0,4,2,29.0127,0.1101,-13,-1,-1,-1,136.1292,71.6690,0.1411,0.2033,1.1431,1.0092,0.9908,181.8500,0.6084,-1,53,-1.0000,1.1152,0.9879,0.9920,0.9954,0.7464,1.6468,1.0576,0.9421
1,19601,3907575,1,0,0,0,0,4,2,31.2335,0.0000,11,-1,-1,-1,188.8022,84.3861,0.9952,0.3064,1.1366,1.0072,0.9928,113.0025,2.5476,-1,51,-1.0000,0.9153,0.9255,0.9375,1.0244,0.7490,1.4977,1.0256,0.9743
1,19601,3907585,0,1,0,0,0,7,3,97.0205,0.0274,-13,-1,-1,-1,164.7708,67.3174,0.9931,0.1181,1.0695,1.0078,0.9922,22.0966,-1.2785,-1,53,-1.0000,0.6034,0.9923,0.9965,0.9993,0.8083,1.3540,1.0311,0.9687
1,19601,3907586,1,0,0,0,0,6,3,67.9306,0.0000,11,-1,-1,-1,127.7282,119.6542,0.9296,0.9852,1.0571,1.0097,0.9903,28.2019,0.7925,-1,53,-1.0000,0.8673,0.9843,0.9833,0.9888,0.7731,1.4126,1.0341,0.9659
1,19601,3907587,1,0,0,0,0,4,2,69.2960,0.0000,-11,-1,-1,-1,89.8334,89.6763,0.9562,0.1864,1.0898,1.0141,0.9859,21.4760,-1.4196,-1,53,-1.0000,1.1030,0.9828,0.9918,0.9848,0.7263,1.6670,1.0175,0.9823
1,19601,3907589,0,1,0,0,0,4,3,83.4331,0.0092,13,-1,-1,-1,287.1754,193.7365,0.8091,0.9259,1.0765,1.0071,0.9929,79.6513,0.8128,-1,51,-1.0000,1.1204,0.9826,0.9791,0.9982,0.8100,1.3455,1.0294,0.9705
1,19601,3907591,0,1,0,0,0,7,2,104.6506,0.0090,-13,-1,-1,-1,260.9269,256.7397,0.8009,0.1644,1.1082,1.0070,0.9930,77.6730,-0.3592,-1,51,-1.0000,1.2249,0.9826,0.9791,0.9982,0.7325,1.6525,1.0395,0.9604
1,19601,3907598,0,1,0,0,0,4,2,53.5331,0.0051,-13,-1,-1,-1,187.0500,144.3819,0.9877,0.3819,1.0890,1.0071,0.9929,85.8408,0.8155,-1,51,-1.0000,0.9749,0.9834,0.9789,0.9966,0.8093,1.3637,1.0222,0.9778
1,19601,3907602,0,1,0,0,0,5,3,30.9301,0.0969,13,-1,-1,-1,161.2039,57.9746,0.9769,0.8193,1.0404,1.0078,0.9922,123.7949,0.8911,-1,53,-1.0000,1.1589,0.9763,0.9805,0.9946,0.7775,1.4180,1.0262,0.9737
1,19601,3907609,0,1,0,0,0,5,3,45.2682,0.0619,13,-1,-1,-1,170.2204,112.3278,0.3145,0.9625,1.0657,1.0077,0.9923,102.3552,-1.2490,-1,53,-1.0000,0.8670,0.9898,0.9928,0.9982,0.8644,1.2845,1.0334,0.9670
1,19601,3907610,1,0,0,0,0,5,4,66.5839,0.0113,11,-1,-1,-1,112.3989,94.0075,0.8666,0.9861,1.0487,1.0112,0.9888,40.7610,-2.6915,-1,53,-1.0000,0.6913,0.9854,0.9995,0.9899,0.8240,1.3822,1.0178,0.9820
1,19601,3907614,0,0,0,1,0,3,3,124.2128,0.0000,13,37.9619,0.0287,-11,106.2631,83.0421,0.8749,0.9988,1.1313,1.0088,0.9912,112.9918,-2.7683,135.9022,53,-1.0000,0.8981,0.9889,0.9829,0.9901,0.7872,1.5535,1.0233,0.9764
1,19601,3907621,0,1,0,0,0,4,2,95.0175,0.0000,13,-1,-1,-1,157.3918,141.5240,0.9902,0.9292,1.0462,1.0080,0.9920,66.4965,1.5953,-1,51,-1.0000,0.6953,0.9826,0.9791,0.9982,0.7933,1.3664,1.0207,0.9795
1,19601,3907624,0,0,0,1,0,4,2,70.3503,0.0748,-13,54.0455,0.0070,11,145.9779,107.8398,0.5888,0.9988,1.0232,1.0086,0.9914,24.7784,0.8334,122.8413,53,-1.0000,0.9321,0.9599,0.9654,0.9850,0.7747,1.3859,1.0211,0.9791
1,19601,3907630,0,0,0,1,0,4,4,46.6153,0.0438,-13,32.8867,0.0000,11,209.2043,126.1974,0.9224,0.9770,1.0426,1.0069,0.9931,76.4976,-1.2159,67.8333,53,-1.0000,0.6025,0.9599,0.9638,0.9868,0.8016,1.4843,1.0223,0.9779
1,19601,3907632,0,0,1,0,0,7,3,230.0840,0.0007,-11,94.2692,0.0000,11,458.8207,266.7952,0.2132,0.0635,1.1425,1.0098,0.9902,380.8295,-1.9780,257.9670,53,-1.0000,0.5648,0.9578,0.9913,0.9748,0.7078,1.6790,1.0304,0.9697
1,19601,3907633,1,0,0,0,0,5,2,69.5831,0.0000,-11,-1,-1,-1,164.1204,159.3741,0.1548,0.9871,1.0310,1.0078,0.9922,22.6201,0.6350,-1,53,-1.0000,1.1899,0.9828,0.9918,0.9848,0.8304,1.3507,1.0339,0.9662
1,19601,3907660,1,0,0,0,0,4,2,30.2896,0.0000,11,-1,-1,-1,189.6248,81.2371,0.9629,0.0742,1.0633,1.0071,0.9929,65.4969,0.7036,-1,51,-1.0000,1.4192,0.9640,0.9851,0.9857,0.8301,1.3961,1.0224,0.9778
1,19601,3907670,1,0,0,0,0,5,4,56.4393,0.0000,11,-1,-1,-1,187.5608,109.3006,0.6468,0.9920,1.1331,1.0073,0.9927,41.7736,-1.3330,-1,53,-1.0000,0.8634,0.9926,0.9850,0.9868,0.7258,1.6574,1.0235,0.9763
1,19601,3907674,1,0,0,0,0,10,4,209.0715,0.1490,-11,-1,-1,-1,415.2024,213.6347,0.1405,0.0869,1.1213,1.0090,0.9910,47.6477,1.4102,-1,53,-1.0000,0.4829,1.0014,0.9918,0.9848,0.7049,1.7039,1.0289,0.9715
1,19601,3907675,0,1,0,0,0,6,3,27.8554,0.0271,13,-1,-1,-1,76.8776,46.4941,0.9973,0.8181,1.0301,1.0156,0.9844,59.1585,0.6812,-1,53,-1.0000,0.9051,0.9699,0.9637,0.9975,0.8503,1.3759,1.0172,0.9827
1,19601,3907693,0,1,0,0,0,5,2,86.6277,0.0127,13,-1,-1,-1,122.7388,76.9838,0.0671,0.9930,1.0329,1.0102,0.9898,76.2511,0.4791,-1,0,-1.0000,0.6589,0.9826,0.9791,0.9982,0.8198,1.3389,1.0223,0.9779
1,19601,3907697,0,1,0,0,0,4,2,54.4905,0.0042,13,-1,-1,-1,202.3751,53.2171,0.8585,0.2070,1.0495,1.0069,0.9931,47.5440,2.7316,-1,53,-1.0000,0.8397,0.9834,0.9789,0.9966,0.7884,1.5018,1.0188,0.9813
1,19601,3907699,0,1,0,0,0,5,3,138.3257,0.0454,13,-1,-1,-1,189.2314,97.5562,0.8614,0.3946,1.0727,1.0071,0.9929,168.6887,-2.8826,-1,53,-1.0000,1.1392,0.9923,0.9965,0.9993,0.7892,1.4764,1.0224,0.9775
1,19601,3907711,0,0,0,1,0,4,4,78.3047,0.0000,11,28.7793,0.1778,-13,177.5003,97.1230,0.9554,0.9603,1.0288,1.0073,0.9927,135.5367,0.3936,94.2072,53,-1.0000,0.4815,0.9889,0.9504,0.9811,0.7245,1.6531,1.0200,0.9798
1,19601,3907720,1,0,0,0,0,5,2,39.4760,0.0000,-11,-1,-1,-1,220.2078,171.2580,0.9965,0.3591,1.0843,1.0068,0.9932,83.4323,-1.8447,-1,53,-1.0000,1.3219,0.9561,0.9406,0.9866,0.7923,1.5186,1.0182,0.9817
1,19601,3907728,0,1,0,0,0,4,4,50.0712,0.0267,-13,-1,-1,-1,151.2568,72.0518,0.8750,0.9514,1.1351,1.0085,0.9915,88.4867,-2.2181,-1,53,-1.0000,0.8022,0.9918,0.9945,0.9985,0.6977,1.7536,1.0692,0.9304
1,19601,3907732,0,1,0,0,0,5,3,220.5761,0.0000,13,-1,-1,-1,219.5890,159.9699,0.9880,0.9726,1.0512,1.0066,0.9934,18.6400,-2.9187,-1,51,-1.0000,0.5440,0.9826,0.9791,0.9982,0.8166,1.5866,1.0209,0.9792
1,19601,3907737,0,1,0,0,0,6,3,106.1320,0.0198,-13,-1,-1,-1,296.9422,178.4714,0.9721,0.8585,1.0546,1.0072,0.9928,180.1001,-0.2976,-1,53,-1.0000,0.8290,0.9826,0.9791,0.9982,0.8250,1.3141,1.0262,0.9737
1,19601,3907738,1,0,0,0,0,7,2,100.0880,0.0029,-11,-1,-1,-1,128.7642,81.7938,0.9758,0.2877,1.1057,1.0100,0.9900,60.3058,-2.3484,-1,53,-1.0000,0.4598,0.9947,0.9995,0.9899,0.8127,1.4048,1.0204,0.9798
1,19601,3907748,1,0,0,0,0,5,3,34.5568,0.0000,11,-1,-1,-1,133.3531,100.1952,0.9587,0.9492,1.0908,1.0096,0.9904,71.7625,3.1049,-1,53,-1.0000,0.6001,0.9739,1.0048,0.9888,0.7830,1.3785,1.0225,0.9777
1,19584,3904165,1,0,0,0,0,4,2,36.8775,0.0000,11,-1,-1,-1,133.2812,69.4337,0.0789,0.9947,1.1073,1.0097,0.9903,56.1599,-3.1068,-1,53,-1.0000,0.7398,0.9848,0.9864,0.9908,0.8401,1.3574,1.0213,0.9789
1,19584,3904167,1,0,0,0,0,6,3,41.5604,0.1244,-11,-1,-1,-1,115.0871,88.2036,0.9982,0.9471,1.0485,1.0108,0.9892,35.1240,-2.5117,-1,53,-1.0000,0.7266,0.9988,0.9660,1.0000,0.7826,1.5861,1.0241,0.9758
1,19584,3904169,0,1,0,0,0,6,3,114.4954,0.0434,-13,-1,-1,-1,196.1219,78.4681,0.9787,0.9919,1.0513,1.0069,0.9931,135.3163,0.4355,-1,53,-1.0000,0.6161,0.9826,0.9791,0.9982,0.7084,1.9348,1.0214,0.9788
